"Variable","Annotation","Modifier","Comment"
"[TYPE_DISCRIMINATOR_COLUMN = ""transport_type""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The column to distinguish SMS &amp; MMS messages in query results.
 */
]"
"[CONTENT_URI = Uri.parse(""content://mms-sms/"")]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[CONTENT_CONVERSATIONS_URI = Uri.parse(""content://mms-sms/conversations"")]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[CONTENT_FILTER_BYPHONE_URI = Uri.parse(""content://mms-sms/messages/byphone"")]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[CONTENT_UNDELIVERED_URI = Uri.parse(""content://mms-sms/undelivered"")]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[CONTENT_DRAFT_URI = Uri.parse(""content://mms-sms/draft"")]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[SMS_PROTO = 0]","[]","[PUBLIC, STATIC, FINAL]","Optional[// Constants for message protocol types.
]"
"[MMS_PROTO = 1]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[NO_ERROR = 0]","[]","[PUBLIC, STATIC, FINAL]","Optional[// Constants for error types of pending messages.
]"
"[ERR_TYPE_GENERIC = 1]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[ERR_TYPE_SMS_PROTO_TRANSIENT = 2]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[ERR_TYPE_MMS_PROTO_TRANSIENT = 3]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[ERR_TYPE_TRANSPORT_FAILURE = 4]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[ERR_TYPE_GENERIC_PERMANENT = 10]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[ERR_TYPE_SMS_PROTO_PERMANENT = 11]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[ERR_TYPE_MMS_PROTO_PERMANENT = 12]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[CONTENT_URI = Uri.withAppendedPath(MmsSms.CONTENT_URI, ""pending"")]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROTO_TYPE = ""proto_type""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The type of transport protocol(MMS or SMS).
 * <P>Type: INTEGER</P>
 */
]"
"[MSG_ID = ""msg_id""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The ID of the message to be sent or downloaded.
 * <P>Type: INTEGER</P>
 */
]"
"[MSG_TYPE = ""msg_type""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The type of the message to be sent or downloaded.
 * This field is only valid for MM. For SM, its value is always
 * set to 0.
 */
]"
"[ERROR_TYPE = ""err_type""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The type of the error code.
 * <P>Type: INTEGER</P>
 */
]"
"[ERROR_CODE = ""err_code""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The error code of sending/retrieving process.
 * <P>Type:  INTEGER</P>
 */
]"
"[RETRY_INDEX = ""retry_index""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * How many times we tried to send or download the message.
 * <P>Type:  INTEGER</P>
 */
]"
"[DUE_TIME = ""due_time""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The time to do next retry.
 */
]"
"[LAST_TRY = ""last_try""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The time we last tried to send or download the message.
 */
]"
"[CONTENT_URI = Uri.parse(""content://telephony/carriers"")]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The content:// style URL for this table
 */
]"
"[DEFAULT_SORT_ORDER = ""name ASC""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The default sort order for this table
 */
]"
"[NAME = ""name""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[APN = ""apn""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROXY = ""proxy""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PORT = ""port""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[MMSPROXY = ""mmsproxy""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[MMSPORT = ""mmsport""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[SERVER = ""server""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[USER = ""user""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PASSWORD = ""password""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[MMSC = ""mmsc""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[MCC = ""mcc""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[MNC = ""mnc""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[NUMERIC = ""numeric""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE = ""type""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[CURRENT = ""current""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[SECRET_CODE_ACTION = ""android.provider.Telephony.SECRET_CODE""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Broadcast Action: A ""secret code"" has been entered in the dialer. Secret codes are
 * of the form *#*#<code>#*#*. The intent will have the data URI:</p>
 *
 * <p><code>android_secret_code://&lt;code&gt;</code></p>
 */
]"
"[SPN_STRINGS_UPDATED_ACTION = ""android.provider.Telephony.SPN_STRINGS_UPDATED""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Broadcast Action: The Service Provider string(s) have been updated.  Activities or
 * services that use these strings should update their display.
 * The intent will have the following extra values:</p>
 * <ul>
 * <li><em>showPlmn</em> - Boolean that indicates whether the PLMN should be shown.</li>
 * <li><em>plmn</em> - The operator name of the registered network, as a string.</li>
 * <li><em>showSpn</em> - Boolean that indicates whether the SPN should be shown.</li>
 * <li><em>spn</em> - The service provider name, as a string.</li>
 * </ul>
 * Note that <em>showPlmn</em> may indicate that <em>plmn</em> should be displayed, even
 * though the value for <em>plmn</em> is null.  This can happen, for example, if the phone
 * has not registered to a network yet.  In this case the receiver may substitute an
 * appropriate placeholder string (eg, ""No service"").
 *
 * It is recommended to display <em>plmn</em> before / above <em>spn</em> if
 * both are displayed.
 *
 * <p>Note this is a protected intent that can only be sent
 * by the system.
 */
]"
"[EXTRA_SHOW_PLMN = ""showPlmn""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[EXTRA_PLMN = ""plmn""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[EXTRA_SHOW_SPN = ""showSpn""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[EXTRA_SPN = ""spn""]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[CONTENT_TYPE = ""vnd.android-dir/im-sessionCookies""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The MIME type of {@link #CONTENT_URI} providing a directory of
 * people.
 */
]"
"[PROVIDER = ""provider""]","[]","[]","Optional[/**
 * The id in database of the related provider
 *
 * <P>Type: INT</P>
 */
]"
"[NAME = ""name""]","[]","[]","Optional[/**
 * The name of the setting
 * <P>Type: TEXT</P>
 */
]"
"[VALUE = ""value""]","[]","[]","Optional[/**
 * The value of the setting
 * <P>Type: TEXT</P>
 */
]"
"[CONTENT_URI = Uri.parse(""content://im/providerSettings"")]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The content:// style URI for this table
 */
]"
"[CONTENT_TYPE = ""vnd.android-dir/im-providerSettings""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The MIME type of {@link #CONTENT_URI} providing provider settings
 */
]"
"[SHOW_OFFLINE_CONTACTS = ""show_offline_contacts""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * A boolean value to indicate whether this provider should show the offline contacts
 */
]"
"[SETTING_AUTOMATICALLY_CONNECT_GTALK = ""gtalk_auto_connect""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * controls whether or not the GTalk service automatically connect to server.
 */
]"
"[SETTING_AUTOMATICALLY_START_SERVICE = ""auto_start_service""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * controls whether or not the IM service will be automatically started after boot
 */
]"
"[SETTING_HIDE_OFFLINE_CONTACTS = ""hide_offline_contacts""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * controls whether or not the offline contacts will be hided
 */
]"
"[SETTING_ENABLE_NOTIFICATION = ""enable_notification""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * controls whether or not enable the IM notification
 */
]"
"[SETTING_VIBRATE = ""vibrate""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * specifies whether or not to vibrate
 */
]"
"[SETTING_RINGTONE = ""ringtone""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * specifies the Uri string of the ringtone
 */
]"
"[SETTING_RINGTONE_DEFAULT = ""content://settings/system/notification_sound""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * specifies the Uri of the default ringtone
 */
]"
"[SETTING_SHOW_MOBILE_INDICATOR = ""mobile_indicator""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * specifies whether or not to show mobile indicator to friends
 */
]"
"[LAST_RMQ_RECEIVED = ""last_rmq_rec""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Used for reliable message queue (RMQ). This is for storing the last rmq id received
 * from the GTalk server
 */
]"
"[mContentResolver]","[]","[PRIVATE]","Optional.empty"
"[mProviderId]","[]","[PRIVATE]","Optional.empty"
"[RMQ_ID = ""rmq_id""]","[]","[]","Optional.empty"
"[TYPE = ""type""]","[]","[]","Optional.empty"
"[TIMESTAMP = ""ts""]","[]","[]","Optional.empty"
"[DATA = ""data""]","[]","[]","Optional.empty"
"[RMQ_ID_PROJECTION = new String[] { RMQ_ID }]","[]","[PRIVATE, STATIC]","Optional.empty"
"[CONTENT_URI = Uri.parse(""content://im/outgoingRmqMessages"")]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The content:// style URL for this table.
 */
]"
"[CONTENT_URI_FOR_HIGHEST_RMQ_ID = Uri.parse(""content://im/outgoingHighestRmqId"")]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The content:// style URL for the highest rmq id for the outgoing rmq messages
 */
]"
"[DEFAULT_SORT_ORDER = ""rmq_id ASC""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The default sort order for this table.
 */
]"
"[RMQ_ID = ""rmq_id""]","[]","[]","Optional.empty"
"[PROJECTION = new String[] { RMQ_ID }]","[]","[PRIVATE, STATIC]","Optional.empty"
"[CONTENT_URI = Uri.parse(""content://im/lastRmqId"")]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The content:// style URL for this table.
 */
]"
"[PROVIDER_ID = ""provider_id""]","[]","[]","Optional[/**
 * The provider ID
 * <P>Type: INTEGER</P>
 */
]"
"[APP_RES_ID = ""app_res_id""]","[]","[]","Optional[/**
 * The application resource ID
 * <P>Type: INTEGER</P>
 */
]"
"[PLUGIN_RES_ID = ""plugin_res_id""]","[]","[]","Optional[/**
 * The plugin resource ID
 * <P>Type: INTEGER</P>
 */
]"
"[CONTENT_URI = Uri.parse(""content://im/brandingResMapCache"")]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The content:// style URL for this table.
 */
]"
"[GTALK_SERVICE_MAX_RECONNECT_DELAY = ""gtalk_max_reconnect_delay""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The maximum reconnect delay time, in milliseconds.
 */
]"
"[GTALK_SERVICE_SHORT_NETWORK_DOWNTIME = ""gtalk_short_network_downtime""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The network downtime that is considered ""short"" for the above calculations,
 * in milliseconds.
 */
]"
"[GTALK_SERVICE_AWAY_HEARTBEAT_INTERVAL_MS = // keep the string backward compatible
""gtalk_heartbeat_ping_interval_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * How frequently we send heartbeat pings to the GTalk server. Receiving a server packet
 * will reset the heartbeat timer. The away heartbeat should be used when the user is
 * logged into the GTalk app, but not actively using it.
 */
]"
"[GTALK_SERVICE_ACTIVE_HEARTBEAT_INTERVAL_MS = ""gtalk_active_heartbeat_ping_interval_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * How frequently we send heartbeat pings to the GTalk server. Receiving a server packet
 * will reset the heartbeat timer. The active heartbeat should be used when the user is
 * actively using the GTalk app.
 */
]"
"[GTALK_SERVICE_SYNC_HEARTBEAT_INTERVAL_MS = ""gtalk_sync_heartbeat_ping_interval_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * How frequently we send heartbeat pings to the GTalk server. Receiving a server packet
 * will reset the heartbeat timer. The sync heartbeat should be used when the user isn't
 * logged into the GTalk app, but auto-sync is enabled.
 */
]"
"[GTALK_SERVICE_NOSYNC_HEARTBEAT_INTERVAL_MS = ""gtalk_nosync_heartbeat_ping_interval_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * How frequently we send heartbeat pings to the GTalk server. Receiving a server packet
 * will reset the heartbeat timer. The no sync heartbeat should be used when the user isn't
 * logged into the GTalk app, and auto-sync is not enabled.
 */
]"
"[GTALK_SERVICE_HEARTBEAT_ACK_TIMEOUT_MS = ""gtalk_heartbeat_ack_timeout_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * How long we wait to receive a heartbeat ping acknowledgement (or another packet)
 * from the GTalk server, before deeming the connection dead.
 */
]"
"[GTALK_SERVICE_IDLE_TIMEOUT_MS = ""gtalk_idle_timeout_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * How long after screen is turned off before we consider the user to be idle.
 */
]"
"[GTALK_SERVICE_CONNECT_ON_AUTO_SYNC = ""gtalk_connect_on_auto_sync""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * By default, GTalkService will always connect to the server regardless of the auto-sync
 * setting. However, if this parameter is true, then GTalkService will only connect
 * if auto-sync is enabled. Using the GTalk app will trigger the connection too.
 */
]"
"[GTALK_DATA_MESSAGE_WAKELOCK_MS = ""gtalk_data_message_wakelock_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * GTalkService holds a wakelock while broadcasting the intent for data message received.
 * It then automatically release the wakelock after a timeout. This setting controls what
 * the timeout should be.
 */
]"
"[GTALK_SSL_HANDSHAKE_TIMEOUT_MS = ""gtalk_ssl_handshake_timeout_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The socket read timeout used to control how long ssl handshake wait for reads before
 * timing out. This is needed so the ssl handshake doesn't hang for a long time in some
 * circumstances.
 */
]"
"[GTALK_COMPRESS = ""gtalk_compress""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Compress the gtalk stream.
 */
]"
"[GTALK_USE_BARE_JID_TIMEOUT_MS = ""gtalk_use_barejid_timeout_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * This is the timeout for which Google Talk will send the message using bareJID. In a
 * established chat between two XMPP endpoints, Google Talk uses fullJID in the format
 * of user@domain/resource in order to send the message to the specific client. However,
 * if Google Talk hasn't received a message from that client after some time, it would
 * fall back to use the bareJID, which would broadcast the message to all clients for
 * the other user.
 */
]"
"[SSL_SESSION_CACHE = ""ssl_session_cache""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Enable use of ssl session caching.
 * 'db' - save each session in a (per process) database
 * 'file' - save each session in a (per process) file
 * not set or any other value - normal java in-memory caching
 */
]"
"[SYNC_MIN_GZIP_BYTES = ""sync_min_gzip_bytes""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * How many bytes long a message has to be, in order to be gzipped.
 */
]"
"[PROVISIONING_DIGEST = ""digest""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The hash value of the current provisioning settings
 */
]"
"[PROVISIONING_OVERRIDE = ""override""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Provisioning keys to block from server update
 */
]"
"[GOOGLE_LOGIN_GENERIC_AUTH_SERVICE = ""google_login_generic_auth_service""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * ""Generic"" service name for  authentication requests.
 */
]"
"[VENDING_SYNC_FREQUENCY_MS = ""vending_sync_frequency_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Frequency in milliseconds at which we should sync the locally installed Vending Machine
 * content with the server.
 */
]"
"[VENDING_SUPPORT_URL = ""vending_support_url""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Support URL that is opened in a browser when user clicks on 'Help and Info' in Vending
 * Machine.
 */
]"
"[VENDING_REQUIRE_SIM_FOR_PURCHASE = ""vending_require_sim_for_purchase""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Indicates if Vending Machine requires a SIM to be in the phone to allow a purchase.
 *
 * true = SIM is required
 * false = SIM is not required
 */
]"
"[VENDING_TOS_VERSION = ""vending_tos_version""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The current version id of the Vending Machine terms of service.
 */
]"
"[VENDING_TOS_URL = ""vending_tos_url""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * URL that points to the terms of service for Vending Machine.
 */
]"
"[VENDING_TOS_MISSING_URL = ""vending_tos_missing_url""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * URL to navigate to in browser (not Market) when the terms of service
 * for Vending Machine could not be accessed due to bad network
 * connection.
 */
]"
"[VENDING_USE_CHECKOUT_QA_SERVICE = ""vending_use_checkout_qa_service""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Whether to use sierraqa instead of sierra tokens for the purchase flow in
 * Vending Machine.
 *
 * true = use sierraqa
 * false = use sierra (default)
 */
]"
"[VENDING_DEFAULT_FILTER = ""vending_default_filter""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Default value to use for all/free/priced filter in Market.
 * Valid values: ALL, FREE, PAID (case insensitive)
 */
]"
"[VENDING_TAB_1_RANKING_TYPE = ""vending_tab_1_ranking_type""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Ranking type value to use for the first category tab (currently popular)
 */
]"
"[VENDING_TAB_1_TITLE = ""vending_tab_1_title""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Title string to use for first category tab.
 */
]"
"[VENDING_TAB_2_RANKING_TYPE = ""vending_tab_2_ranking_type""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Ranking type value to use for the second category tab (currently newest)
 */
]"
"[VENDING_TAB_2_TITLE = ""vending_tab_2_title""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Title string to use for second category tab.
 */
]"
"[VENDING_HEARTBEAT_FREQUENCY_MS = ""vending_heartbeat_frequency_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Frequency in milliseconds at which we should request MCS heartbeats
 * from the Vending Machine client.
 */
]"
"[VENDING_PENDING_DOWNLOAD_RESEND_FREQUENCY_MS = ""vending_pd_resend_frequency_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Frequency in milliseconds at which we should resend pending download
 * requests to the API Server from the Vending Machine client.
 */
]"
"[VENDING_DISK_INPUT_BUFFER_BYTES = ""vending_disk_input_buffer_bytes""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Size of buffer in bytes for Vending to use when reading cache files.
 */
]"
"[VENDING_DISK_OUTPUT_BUFFER_BYTES = ""vending_disk_output_buffer_bytes""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Size of buffer in bytes for Vending to use when writing cache files.
 */
]"
"[VENDING_PROMO_REFRESH_FREQUENCY_MS = ""vending_promo_refresh_freq_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Frequency in milliseconds at which we should cycle through the promoted applications
 * on the home screen or the categories page.
 */
]"
"[SETTINGS_TOS_URL = ""settings_tos_url""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * URL that points to the legal terms of service to display in Settings.
 * <p>
 * This should be a https URL. For a pretty user-friendly URL, use
 * {@link #SETTINGS_TOS_PRETTY_URL}.
 */
]"
"[SETTINGS_TOS_PRETTY_URL = ""settings_tos_pretty_url""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * URL that points to the legal terms of service to display in Settings.
 * <p>
 * This should be a pretty http URL. For the URL the device will access
 * via Settings, use {@link #SETTINGS_TOS_URL}.
 */
]"
"[SETTINGS_CONTRIBUTORS_URL = ""settings_contributors_url""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * URL that points to the contributors to display in Settings.
 * <p>
 * This should be a https URL. For a pretty user-friendly URL, use
 * {@link #SETTINGS_CONTRIBUTORS_PRETTY_URL}.
 */
]"
"[SETTINGS_CONTRIBUTORS_PRETTY_URL = ""settings_contributors_pretty_url""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * URL that points to the contributors to display in Settings.
 * <p>
 * This should be a pretty http URL. For the URL the device will access
 * via Settings, use {@link #SETTINGS_CONTRIBUTORS_URL}.
 */
]"
"[SETUP_GOOGLE_TOS_URL = ""setup_google_tos_url""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * URL that points to the Terms Of Service for the device.
 * <p>
 * This should be a pretty http URL.
 */
]"
"[SETUP_ANDROID_PRIVACY_URL = ""setup_android_privacy_url""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * URL that points to the Android privacy policy for the device.
 * <p>
 * This should be a pretty http URL.
 */
]"
"[SETUP_GOOGLE_PRIVACY_URL = ""setup_google_privacy_url""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * URL that points to the Google privacy policy for the device.
 * <p>
 * This should be a pretty http URL.
 */
]"
"[USE_MSISDN_TOKEN = ""use_msisdn_token""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Request an MSISDN token for various Google services.
 */
]"
"[GLS_PUBLIC_KEY = ""google_login_public_key""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * RSA public key used to encrypt passwords stored in the database.
 */
]"
"[PARENTAL_CONTROL_CHECK_ENABLED = ""parental_control_check_enabled""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Only check parental control status if this is set to ""true"".
 */
]"
"[PARENTAL_CONTROL_APPS_LIST = ""parental_control_apps_list""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The list of applications we need to block if parental control is
 * enabled.
 */
]"
"[PARENTAL_CONTROL_TIMEOUT_IN_MS = ""parental_control_timeout_in_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Duration in which parental control status is valid.
 */
]"
"[PARENTAL_CONTROL_EXPECTED_RESPONSE = ""parental_control_expected_response""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * When parental control is off, we expect to get this string from the
 * litmus url.
 */
]"
"[PARENTAL_CONTROL_REDIRECT_REGEX = ""parental_control_redirect_regex""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * When the litmus url returns a 302, declare parental control to be on
 * only if the redirect url matches this regular expression.
 */
]"
"[DISK_FREE_CHANGE_REPORTING_THRESHOLD = ""disk_free_change_reporting_threshold""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Threshold for the amount of change in disk free space required to report the amount of
 * free space. Used to prevent spamming the logs when the disk free space isn't changing
 * frequently.
 */
]"
"[GOOGLE_SERVICES_PREFIX = ""google_services:""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Prefix for new Google services published by the checkin
 * server.
 */
]"
"[SYNC_MAX_RETRY_DELAY_IN_SECONDS = ""sync_max_retry_delay_in_seconds""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The maximum reconnect delay for short network outages or when the network is suspended
 * due to phone use.
 */
]"
"[SYS_STORAGE_THRESHOLD_PERCENTAGE = ""sys_storage_threshold_percentage""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Minimum percentage of free storage on the device that is used to determine if
 * the device is running low on storage.
 * Say this value is set to 10, the device is considered running low on storage
 * if 90% or more of the device storage is filled up.
 */
]"
"[SYS_FREE_STORAGE_LOG_INTERVAL = ""sys_free_storage_log_interval""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The interval in minutes after which the amount of free storage left on the
 * device is logged to the event log
 */
]"
"[SMS_OUTGOING_CHECK_INTERVAL_MS = ""sms_outgoing_check_interval_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The interval in milliseconds at which to check the number of SMS sent
 * out without asking for use permit, to limit the un-authorized SMS
 * usage.
 */
]"
"[SMS_OUTGOING_CEHCK_MAX_COUNT = ""sms_outgoing_check_max_count""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The number of outgoing SMS sent without asking for user permit
 * (of {@link #SMS_OUTGOING_CHECK_INTERVAL_MS}
 */
]"
"[PDP_WATCHDOG_POLL_INTERVAL_MS = ""pdp_watchdog_poll_interval_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The interval in milliseconds at which to check packet counts on the
 * mobile data interface when screen is on, to detect possible data
 * connection problems.
 */
]"
"[PDP_WATCHDOG_LONG_POLL_INTERVAL_MS = ""pdp_watchdog_long_poll_interval_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The interval in milliseconds at which to check packet counts on the
 * mobile data interface when screen is off, to detect possible data
 * connection problems.
 */
]"
"[PDP_WATCHDOG_ERROR_POLL_INTERVAL_MS = ""pdp_watchdog_error_poll_interval_ms""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The interval in milliseconds at which to check packet counts on the
 * mobile data interface after {@link #PDP_WATCHDOG_TRIGGER_PACKET_COUNT}
 * outgoing packets has been reached without incoming packets.
 */
]"
"[PDP_WATCHDOG_TRIGGER_PACKET_COUNT = ""pdp_watchdog_trigger_packet_count""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The number of outgoing packets sent without seeing an incoming packet
 * that triggers a countdown (of {@link #PDP_WATCHDOG_ERROR_POLL_COUNT}
 * device is logged to the event log
 */
]"
"[PDP_WATCHDOG_ERROR_POLL_COUNT = ""pdp_watchdog_error_poll_count""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The number of polls to perform (at {@link #PDP_WATCHDOG_ERROR_POLL_INTERVAL_MS})
 * after hitting {@link #PDP_WATCHDOG_TRIGGER_PACKET_COUNT} before
 * attempting data connection recovery.
 */
]"
"[PDP_WATCHDOG_MAX_PDP_RESET_FAIL_COUNT = ""pdp_watchdog_max_pdp_reset_fail_count""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The number of failed PDP reset attempts before moving to something more
 * drastic: re-registering to the network.
 */
]"
"[PDP_WATCHDOG_PING_ADDRESS = ""pdp_watchdog_ping_address""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Address to ping as a last sanity check before attempting any recovery.
 * Unset or set to ""0.0.0.0"" to skip this check.
 */
]"
"[PDP_WATCHDOG_PING_DEADLINE = ""pdp_watchdog_ping_deadline""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The ""-w deadline"" parameter for the ping, ie, the max time in
 * seconds to spend pinging.
 */
]"
