"Variable","Annotation","Modifier","Comment"
"[mMobileIfaces = new String[0]]","[@GuardedBy(""this"")]","[PRIVATE]","Optional.empty"
"[mWifiIfaces = new String[0]]","[@GuardedBy(""this"")]","[PRIVATE]","Optional.empty"
"[mObservers = new ArrayList<TimeBaseObs>()]","[]","[PRIVATE, FINAL]","Optional.empty"
"[mUptime]","[]","[PRIVATE]","Optional.empty"
"[mRealtime]","[]","[PRIVATE]","Optional.empty"
"[mRunning]","[]","[PRIVATE]","Optional.empty"
"[mPastUptime]","[]","[PRIVATE]","Optional.empty"
"[mUptimeStart]","[]","[PRIVATE]","Optional.empty"
"[mPastRealtime]","[]","[PRIVATE]","Optional.empty"
"[mRealtimeStart]","[]","[PRIVATE]","Optional.empty"
"[mUnpluggedUptime]","[]","[PRIVATE]","Optional.empty"
"[mUnpluggedRealtime]","[]","[PRIVATE]","Optional.empty"
"[mCount = new AtomicInteger()]","[]","[FINAL]","Optional.empty"
"[mTimeBase]","[]","[FINAL]","Optional.empty"
"[mLoadedCount]","[]","[]","Optional.empty"
"[mLastCount]","[]","[]","Optional.empty"
"[mUnpluggedCount]","[]","[]","Optional.empty"
"[mPluggedCount]","[]","[]","Optional.empty"
"[mTimeBase]","[]","[FINAL]","Optional.empty"
"[mCount]","[]","[]","Optional.empty"
"[mLoadedCount]","[]","[]","Optional.empty"
"[mLastCount]","[]","[]","Optional.empty"
"[mUnpluggedCount]","[]","[]","Optional.empty"
"[mPluggedCount]","[]","[]","Optional.empty"
"[mType]","[]","[FINAL]","Optional.empty"
"[mTimeBase]","[]","[FINAL]","Optional.empty"
"[mCount]","[]","[]","Optional.empty"
"[mLoadedCount]","[]","[]","Optional.empty"
"[mLastCount]","[]","[]","Optional.empty"
"[mUnpluggedCount]","[]","[]","Optional.empty"
"[mTotalTime]","[]","[]","Optional[/**
 * The total time we have accumulated since the start of the original
 * boot, to the last time something interesting happened in the
 * current run.
 */
]"
"[mLoadedTime]","[]","[]","Optional[/**
 * The total time we loaded for the previous runs.  Subtract this from
 * mTotalTime to find the time for the current run of the system.
 */
]"
"[mLastTime]","[]","[]","Optional[/**
 * The run time of the last run of the system, as loaded from the
 * saved data.
 */
]"
"[mUnpluggedTime]","[]","[]","Optional[/**
 * The value of mTotalTime when unplug() was last called.  Subtract
 * this from mTotalTime to find the time since the last unplug from
 * power.
 */
]"
"[mCurrentReportedCount]","[]","[]","Optional[/**
 * The most recent reported count from /proc/wakelocks.
 */
]"
"[mUnpluggedReportedCount]","[]","[]","Optional[/**
 * The reported count from /proc/wakelocks when unplug() was last
 * called.
 */
]"
"[mCurrentReportedTotalTime]","[]","[]","Optional[/**
 * The most recent reported total_time from /proc/wakelocks.
 */
]"
"[mUnpluggedReportedTotalTime]","[]","[]","Optional[/**
 * The reported total_time from /proc/wakelocks when unplug() was last
 * called.
 */
]"
"[mTimeBaseRunning]","[]","[]","Optional[/**
 * Whether we are currently in a discharge cycle.
 */
]"
"[mTrackingReportedValues]","[]","[]","Optional[/**
 * Whether we are currently recording reported values.
 */
]"
"[mUpdateVersion]","[]","[]","Optional[/*
         * A sequence counter, incremented once for each update of the stats.
         */
]"
"[mUid]","[]","[FINAL]","Optional.empty"
"[mLastAddedTime]","[]","[]","Optional[/**
 * The last time at which we updated the timer.  This is in elapsed realtime microseconds.
 */
]"
"[mLastAddedDuration]","[]","[]","Optional[/**
 * The last duration that we added to the timer.  This is in microseconds.
 */
]"
"[mInDischarge]","[]","[]","Optional[/**
 * Whether we are currently in a discharge cycle.
 */
]"
"[mUid]","[]","[FINAL]","Optional.empty"
"[mTimerPool]","[]","[FINAL]","Optional.empty"
"[mNesting]","[]","[]","Optional.empty"
"[mUpdateTime]","[]","[]","Optional[/**
 * The last time at which we updated the timer.  If mNesting is > 0,
 * subtract this from the current battery time to find the amount of
 * time we have been running since we last computed an update.
 */
]"
"[mAcquireTime]","[]","[]","Optional[/**
 * The total time at which the timer was acquired, to determine if it
 * was actually held for an interesting duration.
 */
]"
"[mTimeout]","[]","[]","Optional.empty"
"[mInList]","[]","[]","Optional[/**
 * For partial wake locks, keep track of whether we are in the list
 * to consume CPU cycles.
 */
]"
"[OVERFLOW_NAME = ""*overflow*""]","[]","[PRIVATE, STATIC, FINAL]","Optional.empty"
"[mMap = new ArrayMap<>()]","[]","[FINAL]","Optional.empty"
"[mCurOverflow]","[]","[]","Optional.empty"
"[mActiveOverflow]","[]","[]","Optional.empty"
"[mCount]","[]","[PUBLIC]","Optional.empty"
"[mTotalTime]","[]","[PUBLIC]","Optional.empty"
"[mVersion]","[]","[PUBLIC]","Optional.empty"
"[DELTA_TIME_MASK = 0x7ffff]","[]","[STATIC, FINAL]","Optional[// Part of initial delta int that specifies the time delta.
]"
"[DELTA_TIME_LONG = 0x7ffff]","[]","[STATIC, FINAL]","Optional[// The delta is a following long
]"
"[DELTA_TIME_INT = 0x7fffe]","[]","[STATIC, FINAL]","Optional[// The delta is a following int
]"
"[DELTA_TIME_ABS = 0x7fffd]","[]","[STATIC, FINAL]","Optional[// Following is an entire abs update.
]"
"[DELTA_BATTERY_LEVEL_FLAG = 0x00080000]","[]","[STATIC, FINAL]","Optional[// Flag in delta int: a new battery level int follows.
]"
"[DELTA_STATE_FLAG = 0x00100000]","[]","[STATIC, FINAL]","Optional[// Flag in delta int: a new full state and battery status int follows.
]"
"[DELTA_STATE2_FLAG = 0x00200000]","[]","[STATIC, FINAL]","Optional[// Flag in delta int: a new full state2 int follows.
]"
"[DELTA_WAKELOCK_FLAG = 0x00400000]","[]","[STATIC, FINAL]","Optional[// Flag in delta int: contains a wakelock or wakeReason tag.
]"
"[DELTA_EVENT_FLAG = 0x00800000]","[]","[STATIC, FINAL]","Optional[// Flag in delta int: contains an event description.
]"
"[DELTA_STATE_MASK = 0xff000000]","[]","[STATIC, FINAL]","Optional[// These upper bits are the frequently changing state bits.
]"
"[STATE_BATTERY_STATUS_MASK = 0x00000007]","[]","[STATIC, FINAL]","Optional[// in DELTA_STATE_MASK.
]"
"[STATE_BATTERY_STATUS_SHIFT = 29]","[]","[STATIC, FINAL]","Optional.empty"
"[STATE_BATTERY_HEALTH_MASK = 0x00000007]","[]","[STATIC, FINAL]","Optional.empty"
"[STATE_BATTERY_HEALTH_SHIFT = 26]","[]","[STATIC, FINAL]","Optional.empty"
"[STATE_BATTERY_PLUG_MASK = 0x00000003]","[]","[STATIC, FINAL]","Optional.empty"
"[STATE_BATTERY_PLUG_SHIFT = 24]","[]","[STATIC, FINAL]","Optional.empty"
"[mChangedStates = 0]","[]","[]","Optional.empty"
"[mChangedStates2 = 0]","[]","[]","Optional.empty"
"[mInitialAcquireWakeName]","[]","[PRIVATE]","Optional.empty"
"[mInitialAcquireWakeUid = -1]","[]","[PRIVATE]","Optional.empty"
"[mSensorNesting]","[]","[]","Optional.empty"
"[mGpsNesting]","[]","[]","Optional.empty"
"[mWifiFullLockNesting = 0]","[]","[]","Optional.empty"
"[mWifiScanNesting = 0]","[]","[]","Optional.empty"
"[mWifiMulticastNesting = 0]","[]","[]","Optional.empty"
"[mUid]","[]","[FINAL]","Optional.empty"
"[mWifiRunning]","[]","[]","Optional.empty"
"[mWifiRunningTimer]","[]","[]","Optional.empty"
"[mFullWifiLockOut]","[]","[]","Optional.empty"
"[mFullWifiLockTimer]","[]","[]","Optional.empty"
"[mWifiScanStarted]","[]","[]","Optional.empty"
"[mWifiScanTimer]","[]","[]","Optional.empty"
"[NO_BATCHED_SCAN_STARTED = -1]","[]","[STATIC, FINAL]","Optional.empty"
"[mWifiBatchedScanBinStarted = NO_BATCHED_SCAN_STARTED]","[]","[]","Optional.empty"
"[mWifiBatchedScanTimer]","[]","[]","Optional.empty"
"[mWifiMulticastEnabled]","[]","[]","Optional.empty"
"[mWifiMulticastTimer]","[]","[]","Optional.empty"
"[mAudioTurnedOnTimer]","[]","[]","Optional.empty"
"[mVideoTurnedOnTimer]","[]","[]","Optional.empty"
"[mForegroundActivityTimer]","[]","[]","Optional.empty"
"[PROCESS_STATE_NONE = NUM_PROCESS_STATE]","[]","[STATIC, FINAL]","Optional.empty"
"[mProcessState = PROCESS_STATE_NONE]","[]","[]","Optional.empty"
"[mProcessStateTimer]","[]","[]","Optional.empty"
"[mVibratorOnTimer]","[]","[]","Optional.empty"
"[mUserActivityCounters]","[]","[]","Optional.empty"
"[mNetworkByteActivityCounters]","[]","[]","Optional.empty"
"[mNetworkPacketActivityCounters]","[]","[]","Optional.empty"
"[mMobileRadioActiveTime]","[]","[]","Optional.empty"
"[mMobileRadioActiveCount]","[]","[]","Optional.empty"
"[mWakelockStats = new OverflowArrayMap<Wakelock>() {

    @Override
    public Wakelock instantiateObject() {
        return new Wakelock();
    }
}]","[]","[FINAL]","Optional[/**
 * The statistics we have collected for this uid's wake locks.
 */
]"
"[mSyncStats = new OverflowArrayMap<StopwatchTimer>() {

    @Override
    public StopwatchTimer instantiateObject() {
        return new StopwatchTimer(Uid.this, SYNC, null, mOnBatteryTimeBase);
    }
}]","[]","[FINAL]","Optional[/**
 * The statistics we have collected for this uid's syncs.
 */
]"
"[mJobStats = new OverflowArrayMap<StopwatchTimer>() {

    @Override
    public StopwatchTimer instantiateObject() {
        return new StopwatchTimer(Uid.this, JOB, null, mOnBatteryTimeBase);
    }
}]","[]","[FINAL]","Optional[/**
 * The statistics we have collected for this uid's jobs.
 */
]"
"[mSensorStats = new SparseArray<Sensor>()]","[]","[FINAL]","Optional[/**
 * The statistics we have collected for this uid's sensor activations.
 */
]"
"[mProcessStats = new ArrayMap<String, Proc>()]","[]","[FINAL]","Optional[/**
 * The statistics we have collected for this uid's processes.
 */
]"
"[mPackageStats = new ArrayMap<String, Pkg>()]","[]","[FINAL]","Optional[/**
 * The statistics we have collected for this uid's processes.
 */
]"
"[mPids = new SparseArray<Pid>()]","[]","[FINAL]","Optional[/**
 * The transient wake stats we have collected for this uid's pids.
 */
]"
"[mTimerPartial]","[]","[]","Optional[/**
 * How long (in ms) this uid has been keeping the device partially awake.
 */
]"
"[mTimerFull]","[]","[]","Optional[/**
 * How long (in ms) this uid has been keeping the device fully awake.
 */
]"
"[mTimerWindow]","[]","[]","Optional[/**
 * How long (in ms) this uid has had a window keeping the device awake.
 */
]"
"[mHandle]","[]","[FINAL]","Optional.empty"
"[mTimer]","[]","[]","Optional.empty"
"[mName]","[]","[FINAL]","Optional[/**
 * The name of this process.
 */
]"
"[mActive = true]","[]","[]","Optional[/**
 * Remains true until removed from the stats.
 */
]"
"[mUserTime]","[]","[]","Optional[/**
 * Total time (in 1/100 sec) spent executing in user code.
 */
]"
"[mSystemTime]","[]","[]","Optional[/**
 * Total time (in 1/100 sec) spent executing in kernel code.
 */
]"
"[mForegroundTime]","[]","[]","Optional[/**
 * Amount of time the process was running in the foreground.
 */
]"
"[mStarts]","[]","[]","Optional[/**
 * Number of times the process has been started.
 */
]"
"[mNumCrashes]","[]","[]","Optional[/**
 * Number of times the process has crashed.
 */
]"
"[mNumAnrs]","[]","[]","Optional[/**
 * Number of times the process has had an ANR.
 */
]"
"[mLoadedUserTime]","[]","[]","Optional[/**
 * The amount of user time loaded from a previous save.
 */
]"
"[mLoadedSystemTime]","[]","[]","Optional[/**
 * The amount of system time loaded from a previous save.
 */
]"
"[mLoadedForegroundTime]","[]","[]","Optional[/**
 * The amount of foreground time loaded from a previous save.
 */
]"
"[mLoadedStarts]","[]","[]","Optional[/**
 * The number of times the process has started from a previous save.
 */
]"
"[mLoadedNumCrashes]","[]","[]","Optional[/**
 * Number of times the process has crashed from a previous save.
 */
]"
"[mLoadedNumAnrs]","[]","[]","Optional[/**
 * Number of times the process has had an ANR from a previous save.
 */
]"
"[mUnpluggedUserTime]","[]","[]","Optional[/**
 * The amount of user time when last unplugged.
 */
]"
"[mUnpluggedSystemTime]","[]","[]","Optional[/**
 * The amount of system time when last unplugged.
 */
]"
"[mUnpluggedForegroundTime]","[]","[]","Optional[/**
 * The amount of foreground time since unplugged.
 */
]"
"[mUnpluggedStarts]","[]","[]","Optional[/**
 * The number of times the process has started before unplugged.
 */
]"
"[mUnpluggedNumCrashes]","[]","[]","Optional[/**
 * Number of times the process has crashed before unplugged.
 */
]"
"[mUnpluggedNumAnrs]","[]","[]","Optional[/**
 * Number of times the process has had an ANR before unplugged.
 */
]"
"[mProcessState = PROCESS_STATE_NONE]","[]","[]","Optional[/**
 * Current process state.
 */
]"
"[mSpeedBins]","[]","[]","Optional.empty"
"[mExcessivePower]","[]","[]","Optional.empty"
"[mWakeups]","[]","[]","Optional[/**
 * Number of times this package has done something that could wake up the
 * device from sleep.
 */
]"
"[mLoadedWakeups]","[]","[]","Optional[/**
 * Number of things that could wake up the device loaded from a
 * previous save.
 */
]"
"[mLastWakeups]","[]","[]","Optional[/**
 * Number of things that could wake up the device as of the
 * last run.
 */
]"
"[mUnpluggedWakeups]","[]","[]","Optional[/**
 * Number of things that could wake up the device as of the
 * last run.
 */
]"
"[mServiceStats = new HashMap<String, Serv>()]","[]","[FINAL]","Optional[/**
 * The statics we have collected for this package's services.
 */
]"
"[mStartTime]","[]","[]","Optional[/**
 * Total time (ms in battery uptime) the service has been left started.
 */
]"
"[mRunningSince]","[]","[]","Optional[/**
 * If service has been started and not yet stopped, this is
 * when it was started.
 */
]"
"[mRunning]","[]","[]","Optional[/**
 * True if we are currently running.
 */
]"
"[mStarts]","[]","[]","Optional[/**
 * Total number of times startService() has been called.
 */
]"
"[mLaunchedTime]","[]","[]","Optional[/**
 * Total time (ms in battery uptime) the service has been left launched.
 */
]"
"[mLaunchedSince]","[]","[]","Optional[/**
 * If service has been launched and not yet exited, this is
 * when it was launched (ms in battery uptime).
 */
]"
"[mLaunched]","[]","[]","Optional[/**
 * True if we are currently launched.
 */
]"
"[mLaunches]","[]","[]","Optional[/**
 * Total number times the service has been launched.
 */
]"
"[mLoadedStartTime]","[]","[]","Optional[/**
 * The amount of time spent started loaded from a previous save
 * (ms in battery uptime).
 */
]"
"[mLoadedStarts]","[]","[]","Optional[/**
 * The number of starts loaded from a previous save.
 */
]"
"[mLoadedLaunches]","[]","[]","Optional[/**
 * The number of launches loaded from a previous save.
 */
]"
"[mLastStartTime]","[]","[]","Optional[/**
 * The amount of time spent started as of the last run (ms
 * in battery uptime).
 */
]"
"[mLastStarts]","[]","[]","Optional[/**
 * The number of starts as of the last run.
 */
]"
"[mLastLaunches]","[]","[]","Optional[/**
 * The number of launches as of the last run.
 */
]"
"[mUnpluggedStartTime]","[]","[]","Optional[/**
 * The amount of time spent started when last unplugged (ms
 * in battery uptime).
 */
]"
"[mUnpluggedStarts]","[]","[]","Optional[/**
 * The number of starts when last unplugged.
 */
]"
"[mUnpluggedLaunches]","[]","[]","Optional[/**
 * The number of launches when last unplugged.
 */
]"
"[BATTERY_PLUGGED_NONE = 0]","[]","[PRIVATE, STATIC, FINAL]","Optional[// This should probably be exposed in the API, though it's not critical
]"
"[NET_UPDATE_MOBILE = 1 << 0]","[]","[STATIC, FINAL]","Optional.empty"
"[NET_UPDATE_WIFI = 1 << 1]","[]","[STATIC, FINAL]","Optional.empty"
"[NET_UPDATE_ALL = 0xffff]","[]","[STATIC, FINAL]","Optional.empty"
"[mPendingWrite = null]","[]","[]","Optional.empty"
"[mWriteLock = new ReentrantLock()]","[]","[FINAL]","Optional.empty"
"[CREATOR = new Parcelable.Creator<BatteryStatsImpl>() {

    public BatteryStatsImpl createFromParcel(Parcel in) {
        return new BatteryStatsImpl(in);
    }

    public BatteryStatsImpl[] newArray(int size) {
        return new BatteryStatsImpl[size];
    }
}]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[POSTCODE = DATA9]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Postal code. Usually country-wide, but sometimes specific to the
 * city (e.g. ""2"" in ""Dublin 2, Ireland"" addresses).
 * <p>
 * Type: TEXT
 */
]"
"[COUNTRY = DATA10]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The name or code of the country.
 * <p>
 * Type: TEXT
 */
]"
"[CONTENT_ITEM_TYPE = ""vnd.android.cursor.item/im""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * MIME type used when storing this in data table.
 */
]"
"[TYPE_HOME = 1]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_WORK = 2]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_OTHER = 3]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROTOCOL = DATA5]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * This column should be populated with one of the defined
 * constants, e.g. {@link #PROTOCOL_YAHOO}. If the value of this
 * column is {@link #PROTOCOL_CUSTOM}, the {@link #CUSTOM_PROTOCOL}
 * should contain the name of the custom protocol.
 */
]"
"[CUSTOM_PROTOCOL = DATA6]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROTOCOL_CUSTOM = -1]","[]","[PUBLIC, STATIC, FINAL]","Optional[/*
             * The predefined IM protocol types.
             */
]"
"[PROTOCOL_AIM = 0]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROTOCOL_MSN = 1]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROTOCOL_YAHOO = 2]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROTOCOL_SKYPE = 3]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROTOCOL_QQ = 4]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROTOCOL_GOOGLE_TALK = 5]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROTOCOL_ICQ = 6]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROTOCOL_JABBER = 7]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[PROTOCOL_NETMEETING = 8]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[CONTENT_ITEM_TYPE = ""vnd.android.cursor.item/organization""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * MIME type used when storing this in data table.
 */
]"
"[TYPE_WORK = 1]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_OTHER = 2]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[COMPANY = DATA]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The company as the user entered it.
 * <P>Type: TEXT</P>
 */
]"
"[TITLE = DATA4]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The position title at this company as the user entered it.
 * <P>Type: TEXT</P>
 */
]"
"[DEPARTMENT = DATA5]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The department at this company as the user entered it.
 * <P>Type: TEXT</P>
 */
]"
"[JOB_DESCRIPTION = DATA6]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The job description at this company as the user entered it.
 * <P>Type: TEXT</P>
 */
]"
"[SYMBOL = DATA7]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The symbol of this company as the user entered it.
 * <P>Type: TEXT</P>
 */
]"
"[PHONETIC_NAME = DATA8]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The phonetic name of this company as the user entered it.
 * <P>Type: TEXT</P>
 */
]"
"[OFFICE_LOCATION = DATA9]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The office location of this organization.
 * <P>Type: TEXT</P>
 */
]"
"[PHONETIC_NAME_STYLE = DATA10]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The alphabet used for capturing the phonetic name.
 * See {@link ContactsContract.PhoneticNameStyle}.
 * @hide
 */
]"
"[CONTENT_ITEM_TYPE = ""vnd.android.cursor.item/relation""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * MIME type used when storing this in data table.
 */
]"
"[TYPE_ASSISTANT = 1]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_BROTHER = 2]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_CHILD = 3]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_DOMESTIC_PARTNER = 4]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_FATHER = 5]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_FRIEND = 6]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_MANAGER = 7]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_MOTHER = 8]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_PARENT = 9]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_PARTNER = 10]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_REFERRED_BY = 11]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_RELATIVE = 12]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_SISTER = 13]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_SPOUSE = 14]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[NAME = DATA]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The name of the relative as the user entered it.
 * <P>Type: TEXT</P>
 */
]"
"[CONTENT_ITEM_TYPE = ""vnd.android.cursor.item/contact_event""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * MIME type used when storing this in data table.
 */
]"
"[TYPE_ANNIVERSARY = 1]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_OTHER = 2]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_BIRTHDAY = 3]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[START_DATE = DATA]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The event start date as the user entered it.
 * <P>Type: TEXT</P>
 */
]"
"[CONTENT_ITEM_TYPE = ""vnd.android.cursor.item/photo""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * MIME type used when storing this in data table.
 */
]"
"[PHOTO_FILE_ID = DATA14]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Photo file ID for the display photo of the raw contact.
 * See {@link ContactsContract.DisplayPhoto}.
 * <p>
 * Type: NUMBER
 */
]"
"[PHOTO = DATA15]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Thumbnail photo of the raw contact. This is the raw bytes of an image
 * that could be inflated using {@link android.graphics.BitmapFactory}.
 * <p>
 * Type: BLOB
 */
]"
"[CONTENT_ITEM_TYPE = ""vnd.android.cursor.item/note""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * MIME type used when storing this in data table.
 */
]"
"[NOTE = DATA1]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The note text.
 * <P>Type: TEXT</P>
 */
]"
"[CONTENT_ITEM_TYPE = ""vnd.android.cursor.item/group_membership""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * MIME type used when storing this in data table.
 */
]"
"[GROUP_ROW_ID = DATA1]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The row id of the group that this group membership refers to. Exactly one of
 * this or {@link #GROUP_SOURCE_ID} must be set when inserting a row.
 * <P>Type: INTEGER</P>
 */
]"
"[GROUP_SOURCE_ID = ""group_sourceid""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The sourceid of the group that this group membership refers to.  Exactly one of
 * this or {@link #GROUP_ROW_ID} must be set when inserting a row.
 * <P>Type: TEXT</P>
 */
]"
"[CONTENT_ITEM_TYPE = ""vnd.android.cursor.item/website""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * MIME type used when storing this in data table.
 */
]"
"[TYPE_HOMEPAGE = 1]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_BLOG = 2]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_PROFILE = 3]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_HOME = 4]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_WORK = 5]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_FTP = 6]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_OTHER = 7]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[URL = DATA]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The website URL string.
 * <P>Type: TEXT</P>
 */
]"
"[CONTENT_ITEM_TYPE = ""vnd.android.cursor.item/sip_address""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * MIME type used when storing this in data table.
 */
]"
"[TYPE_HOME = 1]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_WORK = 2]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[TYPE_OTHER = 3]","[]","[PUBLIC, STATIC, FINAL]","Optional.empty"
"[SIP_ADDRESS = DATA1]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The SIP address.
 * <P>Type: TEXT</P>
 */
]"
"[CONTENT_ITEM_TYPE = ""vnd.android.cursor.item/identity""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * MIME type used when storing this in data table.
 */
]"
"[IDENTITY = DataColumns.DATA1]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The identity string.
 * <P>Type: TEXT</P>
 */
]"
"[NAMESPACE = DataColumns.DATA2]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The namespace of the identity string, e.g. ""com.google""
 * <P>Type: TEXT</P>
 */
]"
"[CONTENT_URI = Uri.withAppendedPath(Data.CONTENT_URI, ""callables"")]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Similar to {@link Phone#CONTENT_URI}, but returns callable data instead of only
 * phone numbers.
 */
]"
"[CONTENT_FILTER_URI = Uri.withAppendedPath(CONTENT_URI, ""filter"")]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * Similar to {@link Phone#CONTENT_FILTER_URI}, but allows users to filter callable
 * data.
 */
]"
"[CONTENT_URI = Uri.withAppendedPath(Data.CONTENT_URI, ""contactables"")]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The content:// style URI for these data items, which requests a directory of data
 * rows matching the selection criteria.
 */
]"
"[CONTENT_FILTER_URI = Uri.withAppendedPath(Contactables.CONTENT_URI, ""filter"")]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The content:// style URI for these data items, which allows for a query parameter to
 * be appended onto the end to filter for data items matching the query.
 */
]"
"[VISIBLE_CONTACTS_ONLY = ""visible_contacts_only""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * A boolean parameter for {@link Data#CONTENT_URI}.
 * This specifies whether or not the returned data items should be filtered to show
 * data items belonging to visible contacts only.
 */
]"
"[DATA_SET = ""data_set""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * The data set within the account that this group belongs to.  This allows
 * multiple sync adapters for the same account type to distinguish between
 * each others' group data.
 *
 * This is empty by default, and is completely optional.  It only needs to
 * be populated if multiple sync adapters are entering distinct group data
 * for the same account type and account name.
 * <P>Type: TEXT</P>
 */
]"
"[ACCOUNT_TYPE_AND_DATA_SET = ""account_type_and_data_set""]","[]","[PUBLIC, STATIC, FINAL]","Optional[/**
 * A concatenation of the account type and data set (delimited by a forward
 * slash) - if the data set is empty, this will be the same as the account
 * type.  For applications that need to be aware of the data set, this can
 * be used instead of account type to distinguish sets of data.  This is
 * never intended to be used for specifying accounts.
 * @hide
 */
]"
